station,date,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,resultspeed,avgspeed,year,mth,weekofyear,darkhours,humidity,tavg_7,depart_7,dewpoint_7,wetbulb_7,heat_7,cool_7,preciptotal_7,resultspeed_7,avgspeed_7,humidity_7,darkhours_7,tavg_10,depart_10,dewpoint_10,wetbulb_10,heat_10,cool_10,preciptotal_10,resultspeed_10,avgspeed_10,humidity_10,darkhours_10
2,2010-09-07,70.0,16.5,47,58.0,0.0,5.0,0.0,16.2,17.2,2010,9,36,11.06,36.111111111111114,68.0,8.714285714285714,48.42857142857143,57.142857142857146,1.0,4.0,0.0,12.571428571428566,13.44285714285716,45.63492063492075,11.02285714285713,66.4,5.95,48.6,56.5,1.4,2.8,0.0,13.029999999999992,13.779999999999987,50.55555555555565,11.003999999999877
1,2010-09-08,61.0,-5.0,48,54.0,4.0,0.0,0.0,3.9,6.5,2010,9,36,11.09,63.888888888888886,68.14285714285714,7.071428571428571,49.142857142857146,57.57142857142857,0.8571428571428571,4.0,0.0,11.514285714285709,12.671428571428589,47.22222222222234,11.038571428571416,66.2,5.95,48.2,56.2,1.6,2.8,0.0,11.889999999999993,12.859999999999989,50.00000000000009,11.017999999999876
2,2010-09-08,62.0,8.5,47,54.0,3.0,0.0,0.0,3.7,7.8,2010,9,36,11.09,58.33333333333333,68.0,8.857142857142858,48.714285714285715,57.285714285714285,1.0,4.0,0.0,10.91428571428571,12.500000000000016,46.428571428571544,11.05142857142856,65.9,5.65,47.8,55.9,1.9,2.8,0.0,10.689999999999994,12.02999999999999,49.722222222222314,11.031999999999877
1,2010-09-09,59.0,-7.0,49,54.0,6.0,0.0,0.0,5.7,6.5,2010,9,36,11.11,72.22222222222223,67.14285714285714,6.214285714285714,48.857142857142854,57.0,1.8571428571428572,4.0,0.0,10.699999999999994,12.285714285714302,49.20634920634932,11.067142857142844,65.8,5.75,48.3,56.2,2.0,2.8,0.0,10.129999999999994,11.48999999999999,51.388888888888985,11.044999999999877
2,2010-09-09,61.0,7.5,49,55.0,4.0,0.0,0.0,5.2,6.9,2010,9,36,11.11,66.66666666666666,65.28571428571429,6.285714285714286,48.42857142857143,56.142857142857146,2.4285714285714284,2.7142857142857144,0.0,9.41428571428571,11.142857142857158,53.174603174603284,11.078571428571417,65.9,5.85,48.9,56.6,1.9,2.8,0.0,9.519999999999994,10.98999999999999,52.777777777777864,11.057999999999875
1,2010-09-10,64.0,-2.0,51,58.0,1.0,0.0,0.0,8.3,9.4,2010,9,36,11.14,63.88888888888889,63.57142857142857,2.7857142857142856,48.57142857142857,55.857142857142854,2.5714285714285716,1.1428571428571428,0.0,8.628571428571423,10.44285714285716,58.33333333333344,11.094285714285702,66.0,6.05,49.0,56.8,1.8,2.8,0.0,9.559999999999993,11.02999999999999,52.777777777777864,11.071999999999877
2,2010-09-10,66.0,12.5,50,57.0,0.0,1.0,0.0,9.9,11.0,2010,9,36,11.14,55.55555555555556,63.285714285714285,4.428571428571429,48.714285714285715,55.714285714285715,2.5714285714285716,0.8571428571428571,0.0,7.5571428571428525,9.328571428571447,59.52380952380963,11.105714285714273,66.1,6.15,49.2,56.9,1.8,2.9,0.0,9.829999999999995,11.32999999999999,53.055555555555635,11.085999999999876
1,2010-09-11,67.0,2.0,55,59.0,0.0,2.0,0.24,1.9,9.4,2010,9,36,11.17,66.66666666666669,62.857142857142854,2.357142857142857,49.857142857142854,55.857142857142854,2.5714285714285716,0.42857142857142855,0.03428571428571392,5.51428571428571,8.214285714285733,63.88888888888899,11.121428571428558,65.4,5.65,49.5,56.7,1.8,2.2,0.0239999999999997,8.599999999999994,10.77999999999999,55.833333333333414,11.099999999999877
2,2010-09-11,67.0,13.5,54,59.0,0.0,2.0,0.16,1.6,8.9,2010,9,36,11.17,63.88888888888889,63.714285714285715,5.0,50.714285714285715,56.57142857142857,2.0,0.7142857142857143,0.05714285714285678,5.1857142857142815,8.557142857142876,63.88888888888899,11.13285714285713,64.5,4.75,49.9,56.6,1.8,1.3,0.0399999999999997,7.379999999999994,10.239999999999991,59.44444444444453,11.113999999999876
1,2010-09-12,69.0,4.0,51,59.0,0.0,4.0,0.0,7.5,7.9,2010,9,36,11.19,49.99999999999999,64.71428571428571,4.357142857142857,51.285714285714285,57.285714285714285,1.5714285714285714,1.2857142857142858,0.05714285714285678,5.728571428571423,8.571428571428592,62.69841269841281,11.147142857142843,64.6,5.05,50.1,56.7,1.8,1.4,0.0399999999999997,6.389999999999994,9.149999999999991,59.72222222222231,11.126999999999876
2,2010-09-12,68.0,14.5,50,59.0,0.0,3.0,0.0,7.9,8.2,2010,9,36,11.19,50.0,66.0,7.428571428571429,51.42857142857143,58.0,0.7142857142857143,1.7142857142857142,0.05714285714285678,6.042857142857137,8.814285714285734,59.52380952380963,11.158571428571415,64.4,4.85,50.4,56.8,1.8,1.2,0.0399999999999997,5.559999999999993,8.249999999999991,61.1111111111112,11.139999999999876
1,2010-09-13,70.0,5.0,50,59.0,0.0,5.0,0.0,4.9,6.1,2010,9,37,11.22,44.44444444444444,67.28571428571429,7.071428571428571,51.57142857142857,58.57142857142857,0.14285714285714285,2.4285714285714284,0.05714285714285678,5.999999999999994,8.70000000000002,56.34920634920646,11.1742857142857,65.3,5.85,50.6,57.3,1.4,1.7,0.0399999999999997,5.659999999999994,8.20999999999999,59.16666666666676,11.152999999999874
2,2010-09-13,72.0,18.5,53,60.0,0.0,7.0,0.0,1.0,4.6,2010,9,37,11.22,47.222222222222214,68.42857142857143,10.0,51.857142857142854,58.857142857142854,0.0,3.4285714285714284,0.05714285714285678,4.957142857142851,8.014285714285736,53.96825396825408,11.18571428571427,66.3,6.85,51.2,57.9,1.1,2.4,0.0399999999999997,5.3899999999999935,7.889999999999991,58.055555555555635,11.165999999999874
1,2010-09-14,66.0,2.0,49,57.0,0.0,1.0,0.0,3.8,4.9,2010,9,37,11.25,52.77777777777778,68.42857142857143,8.5,51.714285714285715,58.857142857142854,0.0,3.4285714285714284,0.05714285714285678,4.08571428571428,7.142857142857163,53.57142857142868,11.201428571428556,67.0,7.75,51.2,58.2,0.5,2.5,0.0399999999999997,5.199999999999993,7.7299999999999915,56.1111111111112,11.179999999999875
2,2010-09-14,68.0,14.5,48,57.0,0.0,3.0,0.0,4.6,5.6,2010,9,37,11.25,44.44444444444444,68.57142857142857,10.285714285714286,50.714285714285715,58.57142857142857,0.0,3.5714285714285716,0.022857142857142496,4.471428571428566,6.600000000000021,50.39682539682551,11.212857142857128,67.7,8.45,51.1,58.4,0.1,2.8,0.0399999999999997,5.139999999999993,7.59999999999999,53.888888888888985,11.193999999999875
1,2010-09-15,67.0,3.0,54,60.0,0.0,2.0,0.0,7.6,9.1,2010,9,37,11.28,63.88888888888889,68.57142857142857,8.785714285714286,50.714285714285715,58.714285714285715,0.0,3.5714285714285716,0.0,5.328571428571423,6.628571428571449,50.39682539682551,11.228571428571414,68.0,8.95,51.4,58.6,0.0,3.0,0.0399999999999997,5.069999999999993,7.569999999999989,53.888888888888985,11.207999999999874
2,2010-09-15,68.0,14.5,52,59.0,0.0,3.0,0.04,7.4,8.5,2010,9,37,11.28,55.55555555555556,68.42857142857143,10.285714285714286,50.857142857142854,58.714285714285715,0.0,3.4285714285714284,0.0057142857142853535,5.314285714285709,6.714285714285736,51.1904761904763,11.241428571428557,68.2,9.15,51.6,58.8,0.0,3.2,0.0439999999999997,4.819999999999993,7.319999999999989,53.888888888888985,11.221999999999875
1,2010-09-16,61.0,-3.0,56,59.0,4.0,0.0,0.16,6.6,11.4,2010,9,37,11.72,86.11111111111111,67.42857142857143,7.785714285714286,51.714285714285715,58.714285714285715,0.5714285714285714,3.0,0.028571428571428213,5.128571428571424,7.171428571428592,56.34920634920646,11.317142857142843,67.6,8.65,51.7,58.8,0.4,3.0,0.0359999999999997,5.289999999999994,7.519999999999989,55.833333333333414,11.276999999999875
2,2010-09-16,64.0,10.5,55,59.0,1.0,0.0,0.03,7.4,12.9,2010,9,37,11.72,75.0,66.57142857142857,8.571428571428571,52.42857142857143,58.714285714285715,0.7142857142857143,2.2857142857142856,0.032857142857142495,5.48571428571428,8.142857142857164,60.71428571428583,11.388571428571414,67.3,8.35,51.8,58.8,0.5,2.8,0.0229999999999997,5.869999999999993,7.919999999999989,56.94444444444453,11.331999999999875
1,2010-09-17,62.0,-2.0,50,56.0,3.0,0.0,0.0,3.8,4.5,2010,9,37,11.75,66.66666666666666,65.14285714285714,5.642857142857143,52.0,58.142857142857146,1.1428571428571428,1.2857142857142858,0.032857142857142495,5.88571428571428,8.12857142857145,63.4920634920636,11.4642857142857,66.6,7.75,51.7,58.5,0.8,2.4,0.0229999999999997,5.499999999999993,7.5799999999999885,58.611111111111185,11.387999999999874
2,2010-09-17,63.0,9.5,49,56.0,2.0,0.0,0.0,3.9,4.8,2010,9,37,11.75,61.11111111111111,64.71428571428571,6.714285714285714,52.0,58.0,1.4285714285714286,1.1428571428571428,0.032857142857142495,5.899999999999994,8.114285714285733,64.68253968253978,11.535714285714272,66.1,7.25,51.6,58.2,1.0,2.1,0.0229999999999997,5.0999999999999925,7.239999999999988,59.7222222222223,11.443999999999875
1,2010-09-18,62.0,-2.0,55,58.0,3.0,0.0,0.35,3.9,6.5,2010,9,37,11.79,80.55555555555554,63.857142857142854,4.357142857142857,53.0,58.142857142857146,1.8571428571428572,0.7142857142857143,0.08285714285714249,5.7999999999999945,8.242857142857163,69.84126984126995,11.612857142857129,65.3,6.55,52.1,58.1,1.3,1.6,0.0579999999999997,4.999999999999993,7.279999999999989,63.33333333333341,11.500999999999873
2,2010-09-18,63.0,9.5,55,58.0,2.0,0.0,0.22,2.0,7.3,2010,9,37,11.79,77.77777777777777,63.285714285714285,5.285714285714286,53.142857142857146,57.857142857142854,2.142857142857143,0.42857142857142855,0.11428571428571391,4.999999999999994,7.985714285714306,71.82539682539694,11.68571428571427,64.4,5.65,52.3,57.9,1.5,0.9,0.0799999999999997,5.0999999999999925,7.549999999999988,66.38888888888896,11.557999999999874
1,2010-09-19,61.0,-2.0,49,55.0,4.0,0.0,0.0,7.1,7.9,2010,9,37,11.81,66.66666666666666,62.285714285714285,2.9285714285714284,52.714285714285715,57.285714285714285,2.7142857142857144,0.0,0.1085714285714282,4.957142857142851,7.90000000000002,73.41269841269852,11.761428571428556,63.9,5.25,52.3,57.7,1.9,0.8,0.0799999999999997,5.4299999999999935,7.849999999999989,67.77777777777784,11.613999999999873
2,2010-09-19,62.0,8.5,48,55.0,3.0,0.0,0.01,7.4,8.4,2010,9,37,11.81,61.1111111111111,62.42857142857143,4.571428571428571,51.57142857142857,56.714285714285715,2.5714285714285716,0.0,0.08714285714285676,5.071428571428565,7.471428571428591,69.84126984126995,11.7742857142857,63.3,4.65,52.3,57.5,2.2,0.5,0.0809999999999997,5.709999999999993,8.12999999999999,69.4444444444445,11.669999999999874
1,2010-09-20,69.0,7.0,60,63.0,0.0,4.0,0.0,4.5,6.6,2010,9,38,11.84,74.99999999999999,63.142857142857146,4.071428571428571,52.285714285714285,57.285714285714285,2.4285714285714284,0.5714285714285714,0.08285714285714248,4.657142857142851,6.571428571428592,69.84126984126995,11.791428571428558,63.5,5.05,52.9,57.8,2.2,0.7,0.0809999999999997,5.399999999999993,7.87999999999999,70.55555555555561,11.725999999999875
2,2010-09-20,70.0,16.5,60,64.0,0.0,5.0,0.0,5.4,7.0,2010,9,38,11.84,72.22222222222221,64.28571428571429,6.714285714285714,53.714285714285715,58.42857142857143,2.0,1.2857142857142858,0.08285714285714248,4.88571428571428,6.928571428571449,70.63492063492073,11.804285714285701,63.7,5.25,53.7,58.3,2.2,0.9,0.0769999999999997,5.199999999999993,7.72999999999999,72.22222222222227,11.781999999999874
1,2010-09-21,78.0,16.0,64,68.0,0.0,13.0,0.05,10.8,11.6,2010,9,38,11.87,61.1111111111111,66.42857142857143,7.642857142857143,55.857142857142854,60.142857142857146,1.7142857142857142,3.142857142857143,0.08999999999999962,5.871428571428566,7.900000000000021,70.63492063492073,11.821428571428559,65.4,7.15,54.5,59.2,1.8,2.2,0.0659999999999997,5.619999999999992,7.7499999999999885,69.72222222222227,11.796999999999874
2,2010-09-21,78.0,24.5,62,67.0,0.0,13.0,0.03,9.2,10.3,2010,9,38,11.87,55.55555555555556,68.71428571428571,11.428571428571429,56.857142857142854,61.42857142857143,1.2857142857142858,5.0,0.044285714285713915,6.628571428571422,8.442857142857164,67.06349206349216,11.832857142857133,66.8,8.55,55.2,60.0,1.7,3.5,0.0659999999999997,5.799999999999992,7.489999999999988,67.77777777777783,11.811999999999875
1,2010-09-22,69.0,7.0,61,63.0,0.0,4.0,0.0,2.8,6.0,2010,9,38,11.9,77.77777777777777,69.57142857142857,11.071428571428571,57.714285714285715,62.142857142857146,1.0,5.571428571428571,0.012857142857142484,6.742857142857136,8.25714285714288,67.06349206349215,11.84857142857142,67.5,9.45,56.3,60.7,1.4,3.9,0.0659999999999997,5.699999999999992,7.639999999999988,68.88888888888894,11.826999999999876
2,2010-09-22,70.0,16.5,61,63.0,0.0,5.0,0.0,1.8,5.2,2010,9,38,11.9,75.0,70.85714285714286,13.714285714285714,59.42857142857143,63.285714285714285,0.42857142857142855,6.285714285714286,0.012857142857142484,5.985714285714279,7.871428571428594,68.25396825396834,11.861428571428563,68.2,10.15,57.5,61.4,1.2,4.4,0.0659999999999997,5.489999999999992,7.679999999999988,70.27777777777784,11.841999999999876
1,2010-09-23,77.0,16.0,62,68.0,0.0,12.0,0.0,16.6,17.1,2010,9,38,11.92,58.33333333333334,73.0,14.785714285714286,61.42857142857143,65.14285714285714,0.0,8.0,0.011428571428571056,7.299999999999993,9.114285714285737,67.85714285714296,11.877142857142848,69.7,11.95,58.2,62.4,0.9,5.6,0.030999999999999694,6.759999999999991,8.73999999999999,68.05555555555563,11.854999999999876
2,2010-09-23,78.0,24.5,61,68.0,0.0,13.0,0.0,14.5,14.9,2010,9,38,11.92,52.77777777777777,74.28571428571429,17.285714285714285,61.57142857142857,65.85714285714286,0.0,9.285714285714286,0.011428571428571056,8.728571428571422,10.300000000000024,64.68253968253978,11.88857142857142,71.2,13.45,58.8,63.4,0.7,6.9,0.008999999999999694,8.009999999999991,9.49999999999999,65.55555555555561,11.867999999999876
1,2010-09-24,68.0,7.0,54,59.0,0.0,3.0,0.26,15.6,17.3,2010,9,38,11.95,61.11111111111111,74.0,15.928571428571429,60.714285714285715,65.14285714285714,0.0,9.0,0.0485714285714282,10.185714285714278,11.771428571428595,63.095238095238194,11.904285714285706,71.9,14.35,59.3,63.8,0.3,7.2,0.0349999999999997,8.85999999999999,10.439999999999989,65.00000000000006,11.881999999999874
2,2010-09-24,68.0,14.5,53,59.0,0.0,3.0,0.2,14.8,16.6,2010,9,38,11.95,58.33333333333333,72.57142857142857,15.714285714285714,59.142857142857146,63.857142857142854,0.0,7.571428571428571,0.06999999999999963,10.75714285714285,12.48571428571431,62.6984126984128,11.915714285714277,72.5,14.95,59.8,64.2,0.0,7.5,0.053999999999999694,9.59999999999999,11.259999999999987,64.72222222222229,11.895999999999873
1,2010-09-25,56.0,-5.0,43,49.0,9.0,0.0,0.0,6.8,8.9,2010,9,38,11.98,63.888888888888886,69.42857142857143,11.5,56.42857142857143,61.285714285714285,1.2857142857142858,5.714285714285714,0.06571428571428535,10.414285714285706,12.285714285714311,63.88888888888899,11.931428571428564,71.2,13.75,58.1,62.8,0.9,7.1,0.053999999999999694,9.82999999999999,11.48999999999999,63.61111111111118,11.909999999999872
2,2010-09-25,56.0,2.5,43,49.0,9.0,0.0,0.0,7.4,9.5,2010,9,38,11.98,63.888888888888886,67.57142857142857,10.857142857142858,53.857142857142854,59.285714285714285,2.5714285714285716,5.142857142857143,0.06571428571428535,11.071428571428564,12.785714285714311,61.90476190476202,11.942857142857134,69.8,12.35,56.4,61.3,1.8,6.6,0.053999999999999694,10.02999999999999,11.73999999999999,62.77777777777785,11.92399999999987
1,2010-09-26,55.0,-5.0,45,49.0,10.0,0.0,0.0,9.5,10.1,2010,9,38,12.01,72.22222222222223,65.42857142857143,7.785714285714286,51.57142857142857,57.285714285714285,4.0,4.428571428571429,0.06571428571428535,12.171428571428564,13.48571428571431,61.50793650793662,11.95857142857142,67.5,10.25,54.5,59.4,2.8,5.3,0.0489999999999997,9.89999999999999,11.58999999999999,63.88888888888896,11.93799999999987
2,2010-09-26,56.0,2.5,44,50.0,9.0,0.0,0.05,11.2,11.8,2010,9,38,12.01,66.66666666666666,62.42857142857143,5.857142857142857,49.0,54.714285714285715,5.285714285714286,2.7142857142857144,0.0728571428571425,11.399999999999993,12.728571428571453,62.6984126984128,11.971428571428563,65.3,8.05,52.7,57.7,3.7,4.0,0.05099999999999969,10.09999999999999,11.73999999999999,65.00000000000007,11.951999999999867
1,2010-09-27,57.0,-3.0,45,50.0,8.0,0.0,0.0,1.4,4.9,2010,9,39,12.03,66.66666666666667,59.42857142857143,1.9285714285714286,46.714285714285715,52.142857142857146,6.428571428571429,0.8571428571428571,0.0728571428571425,9.528571428571423,11.300000000000024,64.68253968253978,11.987142857142848,64.1,7.05,51.1,56.4,4.5,3.6,0.05099999999999969,9.95999999999999,11.62999999999999,63.88888888888896,11.964999999999867
2,2010-09-27,56.0,2.5,46,50.0,9.0,0.0,0.01,0.6,2.7,2010,9,39,12.03,72.22222222222221,57.714285714285715,1.2857142857142858,45.57142857142857,50.857142857142854,7.714285714285714,0.42857142857142855,0.037142857142856776,7.385714285714279,9.214285714285738,66.26984126984136,11.99857142857142,62.7,5.65,49.6,55.1,5.4,3.1,0.05199999999999969,9.839999999999991,11.37999999999999,63.61111111111118,11.977999999999867
1,2010-09-28,59.0,0.0,45,52.0,6.0,0.0,0.0,2.5,3.7,2010,9,39,12.06,61.111111111111114,56.42857142857143,-0.7857142857142857,44.42857142857143,49.857142857142854,8.571428571428571,0.0,0.008571428571428206,5.628571428571421,7.371428571428596,66.66666666666677,12.014285714285705,60.9,4.05,47.9,53.5,6.0,1.9,0.05199999999999969,8.429999999999989,10.039999999999988,63.88888888888895,11.991999999999866
2,2010-09-28,58.0,4.5,44,51.0,7.0,0.0,0.0,2.1,3.7,2010,9,39,12.06,61.11111111111111,56.714285714285715,0.5714285714285714,44.57142857142857,50.142857142857146,8.285714285714286,0.0,0.008571428571428206,4.95714285714285,6.628571428571454,66.26984126984136,12.025714285714276,58.9,2.05,46.2,51.8,6.7,0.6,0.05199999999999969,7.189999999999989,8.91999999999999,64.72222222222229,12.005999999999865
1,2010-09-29,64.0,5.0,48,55.0,1.0,0.0,0.0,5.4,5.7,2010,9,39,12.09,55.55555555555556,57.857142857142854,0.9285714285714286,45.285714285714285,51.0,7.142857142857143,0.0,0.008571428571428206,4.671428571428565,6.085714285714311,65.07936507936518,12.041428571428563,58.5,1.85,45.6,51.4,6.8,0.3,0.02599999999999969,6.169999999999989,7.759999999999989,64.16666666666673,12.019999999999865
2,2010-09-29,63.0,9.5,45,54.0,2.0,0.0,0.0,5.1,5.5,2010,9,39,12.09,50.0,59.0,3.0,45.285714285714285,51.714285714285715,6.0,0.0,0.008571428571428206,4.0428571428571365,5.428571428571454,61.904761904762,12.052857142857134,58.0,1.35,44.8,50.9,7.0,0.0,0.005999999999999689,5.19999999999999,6.649999999999989,63.33333333333339,12.033999999999862
1,2010-09-30,63.0,4.0,49,55.0,2.0,0.0,0.0,8.3,9.3,2010,9,39,12.12,61.11111111111111,60.0,3.2142857142857144,46.0,52.42857142857143,5.0,0.0,0.001428571428571063,3.628571428571422,5.071428571428598,61.1111111111112,12.068571428571419,58.7,2.25,45.4,51.5,6.3,0.0,0.005999999999999689,5.34999999999999,6.689999999999988,63.055555555555614,12.047999999999861
2,2010-09-30,64.0,10.5,49,55.0,1.0,0.0,0.0,8.3,10.1,2010,9,39,12.12,58.333333333333336,61.0,5.142857142857143,46.57142857142857,53.142857142857146,4.0,0.0,0.001428571428571063,4.614285714285708,5.814285714285741,59.920634920635,12.081428571428562,59.5,3.05,46.0,52.1,5.5,0.0,0.005999999999999689,5.43999999999999,6.749999999999988,62.50000000000006,12.061999999999859
1,2010-10-01,61.0,3.0,44,52.0,4.0,0.0,0.08,4.2,6.2,2010,10,39,12.14,52.77777777777778,61.714285714285715,5.214285714285714,46.285714285714285,53.42857142857143,3.2857142857142856,0.0,0.011428571428571064,5.128571428571422,6.314285714285741,57.142857142857224,12.097142857142847,60.1,3.85,45.9,52.4,4.9,0.0,0.01399999999999969,4.90999999999999,6.359999999999987,60.555555555555614,12.074999999999859
2,2010-10-01,62.0,8.5,43,52.0,3.0,0.0,0.02,3.9,5.6,2010,10,39,12.14,47.222222222222214,62.142857142857146,6.428571428571429,46.0,53.42857142857143,2.857142857142857,0.0,0.014285714285713921,5.328571428571422,6.585714285714312,55.158730158730236,12.10857142857142,60.7,4.45,45.8,52.6,4.3,0.0,0.010999999999999689,4.17999999999999,5.739999999999988,58.611111111111164,12.087999999999859
1,2010-10-02,51.0,-7.0,41,46.0,14.0,0.0,0.26,15.2,15.4,2010,10,39,12.17,72.22222222222223,61.142857142857146,4.785714285714286,45.57142857142857,52.714285714285715,3.857142857142857,0.0,0.05142857142857106,7.199999999999994,8.257142857142883,56.746031746031825,12.124285714285705,60.1,4.05,45.4,52.2,4.9,0.0,0.036999999999999686,5.55999999999999,6.789999999999988,59.16666666666673,12.101999999999858
2,2010-10-02,51.0,-2.5,42,47.0,14.0,0.0,0.25,17.5,17.8,2010,10,39,12.17,75.0,59.285714285714285,3.7142857142857144,44.714285714285715,51.57142857142857,5.714285714285714,0.0,0.08714285714285677,8.928571428571422,9.98571428571431,59.52380952380961,12.135714285714275,59.6,3.55,45.0,51.9,5.4,0.0,0.060999999999999686,7.249999999999991,8.299999999999986,59.444444444444514,12.115999999999858
