nummosquitos,cool_7,heat_10,species_CULEX PIPIENS,weekofyear,dewpoint_10,species_CULEX RESTUANS,resultspeed,wnvpresencefreq,close_to_top_traps,wnvpresent
1,0.42857142857142855,2.7,0,22,50.7,0,6.8,0.0,1.8805555555555555,0
1,0.42857142857142855,2.7,0,22,50.7,1,6.8,0.0,1.8805555555555555,0
1,0.42857142857142855,2.7,0,22,50.7,0,6.8,0.0,0.7887286324786325,0
3,0.42857142857142855,2.7,0,22,50.7,0,6.8,0.0,1.4419230769230769,0
1,0.42857142857142855,2.7,0,22,50.7,0,6.8,0.0,0.7887286324786325,0
4,0.42857142857142855,2.7,0,22,50.7,1,6.8,0.0,0.7887286324786325,0
1,0.42857142857142855,2.7,0,22,50.7,1,6.8,0.0,1.8805555555555555,0
2,0.42857142857142855,2.7,0,22,50.7,0,6.8,0.0,0.7887286324786325,0
1,0.42857142857142855,2.7,1,22,50.7,0,6.8,0.0,0.7887286324786325,0
1,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.4,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.4,0
3,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.4,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.4,0
4,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.1,0
3,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.1,0
1,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,2.1,0
6,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.526923076923077,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.526923076923077,0
1,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.5269230769230773,0
22,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.526923076923077,0
6,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.526923076923077,0
23,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,1.3,0
13,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.3,0
3,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,1.3,0
1,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
2,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.526923076923077,0
3,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.526923076923077,0
1,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,2.526923076923077,0
11,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.4,0
8,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.4,0
4,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,3.4,0
61,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,0.6699346405228758,0
16,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,0.6699346405228758,0
4,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,0.6699346405228758,0
10,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
10,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.125,0
3,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.9,0
2,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,0.6699346405228758,0
3,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,0.6699346405228758,0
2,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
1,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,3.125,0
6,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.4,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.4,0
3,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,3.4,0
4,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,0.6699346405228758,0
2,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,0.6699346405228758,0
6,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.125,0
2,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,3.125,0
2,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
3,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.9,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.9,0
11,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,1.3,0
3,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.3,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.526923076923077,0
4,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,1.8805555555555555,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.8805555555555555,0
1,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,1.8805555555555555,0
11,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.125,0
4,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,3.125,0
1,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,3.125,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,3.125,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.8805555555555555,0
1,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.9,0
2,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.9,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,0.7472222222222222,0
13,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,2.9,0
8,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,2.9,0
1,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,2.9,0
3,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,1.416923076923077,0
16,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.416923076923077,0
2,0.2857142857142857,3.3,1,23,47.4,0,8.3,0.0,1.416923076923077,0
3,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,1.4419230769230769,0
5,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.4419230769230769,0
2,0.2857142857142857,3.3,0,23,47.4,0,8.3,0.0,0.7887286324786325,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,0.7887286324786325,0
3,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,1.8805555555555555,0
1,0.2857142857142857,3.3,0,23,47.4,1,8.3,0.0,0.7887286324786325,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,3.4,0
12,0.0,6.5,0,23,44.1,0,6.3,0.0,3.4,0
9,0.0,6.5,0,23,44.1,1,6.3,0.0,3.4,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,3.4,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,2.526923076923077,0
6,0.0,6.5,0,23,44.1,1,6.3,0.0,2.526923076923077,0
2,0.0,6.5,1,23,44.1,0,6.3,0.0,2.526923076923077,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,2.5269230769230773,0
2,0.0,6.5,0,23,44.1,1,6.3,0.0,2.5269230769230773,0
4,0.0,6.5,0,23,44.1,0,6.3,0.0,2.526923076923077,0
5,0.0,6.5,0,23,44.1,1,6.3,0.0,2.526923076923077,0
1,0.0,6.5,1,23,44.1,0,6.3,0.0,2.526923076923077,0
3,0.0,6.5,0,23,44.1,0,6.3,0.0,1.3,0
10,0.0,6.5,0,23,44.1,1,6.3,0.0,1.3,0
1,0.0,6.5,1,23,44.1,0,6.3,0.0,1.3,0
2,0.0,6.5,0,23,44.1,0,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,2.526923076923077,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,3.4,0
24,0.0,6.5,0,23,44.1,0,6.3,0.0,0.6699346405228758,0
31,0.0,6.5,0,23,44.1,1,6.3,0.0,0.6699346405228758,0
3,0.0,6.5,1,23,44.1,0,6.3,0.0,0.6699346405228758,0
3,0.0,6.5,0,23,44.1,0,6.3,0.0,3.125,0
4,0.0,6.5,0,23,44.1,1,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,2.9,0
5,0.0,6.5,0,23,44.1,0,6.3,0.0,0.6699346405228758,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,0.6699346405228758,0
3,0.0,6.5,0,23,44.1,0,6.3,0.0,3.4,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,3.4,0
3,0.0,6.5,0,23,44.1,0,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,3.125,0
1,0.0,6.5,1,23,44.1,0,6.3,0.0,0.6699346405228758,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,2.9,0
15,0.0,6.5,0,23,44.1,0,6.3,0.0,1.3,0
2,0.0,6.5,0,23,44.1,1,6.3,0.0,1.3,0
3,0.0,6.5,0,23,44.1,1,6.3,0.0,2.526923076923077,0
2,0.0,6.5,0,23,44.1,0,6.3,0.0,1.8805555555555555,0
2,0.0,6.5,0,23,44.1,1,6.3,0.0,1.8805555555555555,0
7,0.0,6.5,1,23,44.1,0,6.3,0.0,1.8805555555555555,0
4,0.0,6.5,0,23,44.1,1,6.3,0.0,3.125,0
5,0.0,6.5,0,23,44.1,0,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,3.125,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,2.9,0
1,0.0,6.5,1,23,44.1,0,6.3,0.0,2.9,0
2,0.0,6.5,0,23,44.1,0,6.3,0.0,0.7472222222222222,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,0.7472222222222222,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,2.9,0
1,0.0,6.5,1,23,44.1,0,6.3,0.0,2.9,0
2,0.0,6.5,0,23,44.1,0,6.3,0.0,1.416923076923077,0
3,0.0,6.5,0,23,44.1,0,6.3,0.0,1.4419230769230769,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,1.4419230769230769,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,1.4419230769230769,0
3,0.0,6.5,0,23,44.1,0,6.3,0.0,0.7887286324786325,0
1,0.0,6.5,0,23,44.1,0,6.3,0.0,1.8805555555555555,0
1,0.0,6.5,0,23,44.1,1,6.3,0.0,1.8805555555555555,0
8,0.0,3.6,0,24,52.8,0,5.0,0.0,3.4,0
2,0.0,3.6,0,24,52.8,1,5.0,0.0,3.4,0
34,0.0,3.6,0,24,52.8,0,5.0,0.0,3.4,0
39,0.0,3.6,0,24,52.8,1,5.0,0.0,3.4,0
20,0.0,3.6,1,24,52.8,0,5.0,0.0,3.4,0
5,0.0,3.6,0,24,52.8,0,5.0,0.0,3.4,0
9,0.0,3.6,0,24,52.8,1,5.0,0.0,3.4,0
3,0.0,3.6,1,24,52.8,0,5.0,0.0,3.4,0
32,0.0,3.6,0,24,52.8,0,5.0,0.0,2.1,0
7,0.0,3.6,0,24,52.8,1,5.0,0.0,2.1,0
19,0.0,3.6,0,24,52.8,0,5.0,0.0,2.526923076923077,0
20,0.0,3.6,0,24,52.8,1,5.0,0.0,2.526923076923077,0
11,0.0,3.6,0,24,52.8,0,5.0,0.0,2.5269230769230773,0
2,0.0,3.6,0,24,52.8,0,5.0,0.0,2.526923076923077,0
57,0.0,3.6,0,24,52.8,1,5.0,0.0,2.526923076923077,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,2.526923076923077,0
50,0.0,3.6,0,24,52.8,0,5.0,0.0,1.3,0
51,0.0,3.6,0,24,52.8,1,5.0,0.0,1.3,0
5,0.0,3.6,0,24,52.8,1,5.0,0.0,3.125,0
19,0.0,3.6,0,24,52.8,1,5.0,0.0,2.526923076923077,0
26,0.0,3.6,0,24,52.8,0,5.0,0.0,3.4,0
45,0.0,3.6,0,24,52.8,0,5.0,0.0,0.6699346405228758,0
79,0.0,3.6,0,24,52.8,1,5.0,0.0,0.6699346405228758,0
21,0.0,3.6,0,24,52.8,0,5.0,0.0,3.125,0
9,0.0,3.6,0,24,52.8,1,5.0,0.0,3.125,0
6,0.0,3.6,1,24,52.8,0,5.0,0.0,3.125,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,2.9,0
17,0.0,3.6,0,24,52.8,1,5.0,0.0,2.9,0
2,0.0,3.6,0,24,52.8,0,5.0,0.0,0.6699346405228758,0
2,0.0,3.6,0,24,52.8,1,5.0,0.0,0.6699346405228758,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,3.4,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,3.125,0
7,0.0,3.6,0,24,52.8,1,5.0,0.0,3.125,0
1,0.0,3.6,1,24,52.8,0,5.0,0.0,3.125,0
13,0.0,3.6,0,24,52.8,0,5.0,0.0,3.4,0
10,0.0,3.6,0,24,52.8,1,5.0,0.0,3.4,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,0.6699346405228758,0
4,0.0,3.6,0,24,52.8,1,5.0,0.0,0.6699346405228758,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,3.125,0
2,0.0,3.6,0,24,52.8,1,5.0,0.0,3.125,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,2.9,0
3,0.0,3.6,0,24,52.8,1,5.0,0.0,2.9,0
2,0.0,3.6,0,24,52.8,0,5.0,0.0,1.3,0
2,0.0,3.6,0,24,52.8,1,5.0,0.0,1.3,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,2.526923076923077,0
7,0.0,3.6,0,24,52.8,1,5.0,0.0,2.526923076923077,0
3,0.0,3.6,0,24,52.8,0,5.0,0.0,1.8805555555555555,0
16,0.0,3.6,0,24,52.8,1,5.0,0.0,1.8805555555555555,0
12,0.0,3.6,0,24,52.8,0,5.0,0.0,3.125,0
2,0.0,3.6,0,24,52.8,1,5.0,0.0,3.125,0
2,0.0,3.6,1,24,52.8,0,5.0,0.0,3.125,0
2,0.0,3.6,0,24,52.8,0,5.0,0.0,1.8805555555555555,0
1,0.0,3.6,0,24,52.8,0,5.0,0.0,2.776923076923077,0
2,0.0,3.6,0,24,52.8,0,5.0,0.0,3.125,0
2,0.0,3.6,0,24,52.8,1,5.0,0.0,1.8805555555555555,0
12,0.0,3.6,0,24,52.8,0,5.0,0.0,2.9,0
16,0.0,3.6,0,24,52.8,1,5.0,0.0,2.9,0
4,0.0,3.6,1,24,52.8,0,5.0,0.0,2.9,0
4,0.0,3.6,0,24,52.8,0,5.0,0.0,1.8805555555555555,0
49,0.8571428571428571,3.0,0,25,50.1,0,7.4,0.0,2.1,0
38,0.8571428571428571,3.0,0,25,50.1,1,7.4,0.0,2.1,0
2,0.8571428571428571,3.0,0,25,50.1,1,7.4,0.0,3.4,0
18,0.8571428571428571,3.0,0,25,50.1,0,7.4,0.0,1.416923076923077,0
7,0.8571428571428571,3.0,0,25,50.1,1,7.4,0.0,1.416923076923077,0
5,0.8571428571428571,3.0,1,25,50.1,0,7.4,0.0,1.416923076923077,0
3,0.8571428571428571,3.0,0,25,50.1,0,7.4,0.0,0.7887286324786325,0
1,0.8571428571428571,3.0,1,25,50.1,0,7.4,0.0,0.7887286324786325,0
2,0.8571428571428571,3.0,0,25,50.1,0,7.4,0.0,1.4419230769230769,0
2,0.8571428571428571,3.0,0,25,50.1,1,7.4,0.0,1.4419230769230769,0
1,0.8571428571428571,3.0,1,25,50.1,0,7.4,0.0,1.4419230769230769,0
14,0.8571428571428571,3.0,0,25,50.1,0,7.4,0.0,0.7887286324786325,0
4,0.8571428571428571,3.0,0,25,50.1,1,7.4,0.0,0.7887286324786325,0
3,0.8571428571428571,3.0,1,25,50.1,0,7.4,0.0,0.7887286324786325,0
2,0.8571428571428571,3.0,0,25,50.1,1,7.4,0.0,1.8805555555555555,0
6,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,3.4,0
5,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.4,0
5,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.4,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,3.4,0
13,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.1,0
6,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.1,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,2.1,0
1,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.1,0
7,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.526923076923077,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.526923076923077,0
3,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.5269230769230773,0
67,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.526923076923077,0
28,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.526923076923077,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,2.526923076923077,0
61,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.3,0
18,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,1.3,0
2,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.125,0
13,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.526923076923077,0
11,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.4,0
2,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.4,0
31,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,0.6699346405228758,0
30,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,0.6699346405228758,0
1,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.1,0
11,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.125,0
6,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.125,0
12,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,0.6699346405228758,0
8,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,0.6699346405228758,0
2,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.4,0
2,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.4,0
21,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.125,0
3,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.4,0
3,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.4,0
8,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,0.6699346405228758,0
2,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.125,0
1,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,3.125,0
4,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.9,0
1,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.3,0
2,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.3,0
6,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,1.3,0
2,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,2.526923076923077,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.526923076923077,0
1,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.8805555555555555,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,3.125,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,3.125,0
1,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.4419230769230769,0
3,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.776923076923077,0
2,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.9,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,2.9,0
3,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,2.9,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,2.9,0
2,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.416923076923077,0
4,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,1.416923076923077,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,1.8805555555555555,0
1,6.142857142857142,0.0,1,25,59.1,0,6.3,0.0,1.8805555555555555,0
6,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,0.7887286324786325,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,0.7887286324786325,0
3,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,1.4419230769230769,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,1.4419230769230769,0
8,6.142857142857142,0.0,0,25,59.1,0,6.3,0.0,0.7887286324786325,0
11,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,0.7887286324786325,0
1,6.142857142857142,0.0,0,25,59.1,1,6.3,0.0,0.7887286324786325,0
19,13.428571428571427,0.0,0,26,65.3,0,5.3,0.0,3.4,0
36,13.428571428571427,0.0,0,26,65.3,1,5.3,0.0,3.4,0
13,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
8,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.4,0
84,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
23,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.4,0
4,17.714285714285715,0.0,1,26,66.5,0,6.4,0.0,3.4,0
5,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
5,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
1,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.4,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.1,0
23,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.526923076923077,0
15,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.526923076923077,0
5,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.5269230769230773,0
10,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.5269230769230773,0
2,17.714285714285715,0.0,1,26,66.5,0,6.4,0.0,2.5269230769230773,0
9,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.526923076923077,0
1,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,1.3,0
2,17.714285714285715,0.0,1,26,66.5,0,6.4,0.0,1.3,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.125,0
4,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.526923076923077,0
3,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
5,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.4,0
4,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,0.6699346405228758,0
3,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,0.6699346405228758,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.1,0
2,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.1,0
2,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.125,0
3,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.125,0
9,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.9,0
2,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.9,0
4,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,0.6699346405228758,0
1,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,0.6699346405228758,0
6,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
4,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.4,0
2,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.4,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.125,0
3,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,0.6699346405228758,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.125,0
1,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.125,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,1.3,0
22,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,1.3,0
14,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,1.3,0
4,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.526923076923077,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,1.8805555555555555,0
4,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,3.125,0
6,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,3.125,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,1.8805555555555555,0
4,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,1.8805555555555555,0
1,17.714285714285715,0.0,1,26,66.5,0,6.4,0.0,1.8805555555555555,0
5,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,2.9,0
1,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,0.7472222222222222,0
3,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,2.9,0
1,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,1.416923076923077,0
4,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,1.416923076923077,0
1,17.714285714285715,0.0,1,26,66.5,0,6.4,0.0,1.416923076923077,0
3,17.714285714285715,0.0,0,26,66.5,0,6.4,0.0,0.7887286324786325,0
1,17.714285714285715,0.0,0,26,66.5,1,6.4,0.0,0.7887286324786325,0
7,10.285714285714286,0.0,0,27,59.3,0,13.4,0.0,1.8805555555555555,0
1,10.285714285714286,0.0,0,27,59.3,0,13.4,0.0,1.4419230769230769,0
3,10.285714285714286,0.0,0,27,59.3,1,13.4,0.0,1.4419230769230769,0
1,10.285714285714286,0.0,0,27,59.3,0,13.4,0.0,0.7887286324786325,0
3,10.285714285714286,0.0,0,27,59.3,1,13.4,0.0,0.7887286324786325,0
1,10.285714285714286,0.0,0,27,59.3,1,13.4,0.0,1.8805555555555555,0
2,10.285714285714286,0.0,0,27,59.3,0,13.4,0.0,0.7887286324786325,0
3,5.0,0.1,0,28,56.2,0,4.2,0.0,3.4,0
3,5.0,0.1,0,28,56.2,1,4.2,0.0,3.4,0
1,5.0,0.1,1,28,56.2,0,4.2,0.0,3.4,0
49,5.0,0.1,0,28,56.2,0,4.2,0.0,3.4,0
18,5.0,0.1,0,28,56.2,1,4.2,0.0,3.4,0
3,5.0,0.1,1,28,56.2,0,4.2,0.0,3.4,0
2,5.0,0.1,0,28,56.2,0,4.2,0.0,3.4,0
3,5.0,0.1,0,28,56.2,1,4.2,0.0,3.4,0
14,5.0,0.1,0,28,56.2,0,4.2,0.0,2.1,0
3,5.0,0.1,0,28,56.2,1,4.2,0.0,2.1,0
9,5.0,0.1,0,28,56.2,0,4.2,0.0,2.526923076923077,0
6,5.0,0.1,0,28,56.2,0,4.2,0.0,2.526923076923077,0
2,5.0,0.1,0,28,56.2,1,4.2,0.0,2.526923076923077,0
7,5.0,0.1,0,28,56.2,0,4.2,0.0,1.3,0
2,5.0,0.1,0,28,56.2,1,4.2,0.0,1.3,0
3,5.0,0.1,0,28,56.2,0,4.2,0.0,2.526923076923077,0
7,5.0,0.1,0,28,56.2,0,4.2,0.0,3.4,0
8,5.0,0.1,0,28,56.2,1,4.2,0.0,3.4,0
2,5.0,0.1,0,28,56.2,0,4.2,0.0,0.6699346405228758,0
8,5.0,0.1,0,28,56.2,1,4.2,0.0,0.6699346405228758,0
2,5.0,0.1,1,28,56.2,0,4.2,0.0,0.6699346405228758,0
1,5.0,0.1,0,28,56.2,1,4.2,0.0,2.1,0
